
 Avg. Latency per case 
 avg cn1  avg cn2  avg cn3  avg cn4  avg cn5 
 949    1    0  1 
 949    2   99 100 
 949    3   99 100 
 950    1   19 20 
 950    2    0  1 
 950    3  199 200 
 951    1    0  1 
 951    2    1  2 
 951    3   10 11 
 952    1  249 250 
 952    2   99 100 
 952    3    0  1 
 953    1    0  1 
 953    2    2  3 
 953    3    0  1 
 954    1    0  1 
 954    2    2  3 
 954    3   10 11 
 955    1    9 10 
 955    2   20 21 
 955    3    0  1 
 956    1    0  1 
 956    2  499 500 
 956    3  500 501 
 957    1    3  4 
 957    2    1  2 
 957    3    0  1 
 958    1   50 51 
 958    2    0  1 
 958    3   19 20 
 959    1    0  1 
 959    2    9 10 
 959    3  100 101 
 960    1   19 20 
 960    2    4  5 
 960    3    0  1 
 961    1  524 525 
 961    2    0  1 
 961    3    0  1 
 962    1   99 100 
 962    2   19 20 
 962    3    0  1 
 963    1  101 102 
 963    2    0  1 
 963    3    3  4 
 964    1    0  1 
 964    2    0  1 
 964    3    5  6 
 965    1    0  1 
 965    2    0  1 
 965    3    5  6 
 966    1    0  1 
 966    2   99 100 
 966    3   49 50 
 967    1    9 10 
 967    2   50 51 
 967    3    0  1 
 968    1   10 11 
 968    2    0  1 
 968    3    1  2 
 969    1    0  1 
 969    2    0  1 
 969    3 1028 1029 
 970    1   49 50 
 970    2    1  2 
 970    3    0  1 
 971    1    9 10 
 971    2  250 251 
 971    3    0  1 
 972    1    0  1 
 972    2   49 50 
 972    3  200 201 
 973    1    0  1 
 973    2  249 250 
 973    3   49 50 
 974    1   99 100 
 974    2   49 50 
 974    3    0  1 
 975    1  199 200 
 975    2   19 20 
 975    3    0  1 
 976    1    4  5 
 976    2   50 51 
 976    3    0  1 
 977    1   10 11 
 977    2    0  1 
 977    3    4  5 
 978    1    4  5 
 978    2    4  5 
 978    3    0  1 
 979    1    9 10 
 979    2    4  5 
 979    3    0  1 
 980    1    0  1 
 980    2    5  6 
 980    3    0  1 
 981    1    5  6 
 981    2    0  1 
 981    3    2  3 
 982    1    2  3 
 982    2    2  3 
 982    3    0  1 
 983    1    0  1 
 983    2   19 20 
 983    3  100 101 
 984    1    2  3 
 984    2  501 502 
 984    3    0  1 
 985    1    1  2 
 985    2  203 204 
 985    3    0  1 
 986    1    0  1 
 986    2    5  6 
 986    3    0  1 
 987    1    0  1 
 987    2    1  2 
 987    3    1  2 
 988    1    0  1 
 988    2    4  5 
 988    3   10 11 
 989    1    0  1 
 989    2   39 40 
 989    3   19 20 
 990    1    9 10 
 990    2   50 51 
 990    3    0  1 
 991    1    0  1 
 991    2    9 10 
 991    3  500 501 
 992    1    0  1 
 992    2    4  5 
 992    3   20 21 
 993    1    0  1 
 993    2  199 200 
 993    3   20 21 
 994    1    2  3 
 994    2    0  1 
 994    3    0  1 
 995    1    5  6 
 995    2    0  1 
 995    3    0  1 
 996    1    0  1 
 996    2    1  2 
 996    3   50 51 
 997    1   10 11 
 997    2    0  1 
 997    3    4  5 
 998    1    0  1 
 998    2    4  5 
 998    3   50 51 
 999    1   99 100 
 999    2    0  1 
 999    3  199 200 
1000    1   19 20 
1000    2   99 100 
1000    3    0  1 
1001    1 1013 1014 
1001    2    0  1 
1001    3    1  2 
1002    1    0  1 
1002    2    4  5 
1002    3  510 511 
1003    1  201 202 
1003    2    0  1 
1003    3    9 10 
1004    1    0  1 
1004    2   99 100 
1004    3  500 501 
1005    1    0  1 
1005    2   24 25 
1005    3  501 502 
1006    1  499 500 
1006    2  199 200 
1006    3    0  1 
1007    1    9 10 
1007    2 1003 1004 
1007    3    0  1 
1008    1   51 52 
1008    2    0  1 
1008    3    4  5 
1009    1  199 200 
1009    2    0  1 
1009    3  999 1000 
1010    1   40 41 
1010    2    0  1 
1010    3   39 40 
1011    1    0  1 
1011    2    4  5 
1011    3   20 21 
1012    1    1  2 
1012    2    0  1 
1012    3   19 20 
1013    1    1  2 
1013    2   20 21 
1013    3    0  1 
1014    1   25 26 
1014    2    0  1 
1014    3   24 25 
1015    1    0  1 
1015    2    9 10 
1015    3  501 502 
1016    1    0  1 
1016    2    0  1 
1016    3    1  2 
1017    1  199 200 
1017    2    1  2 
1017    3    0  1 
1018    1    0  1 
1018    2    4  5 
1018    3    5  6 
1019    1   19 20 
1019    2    1  2 
1019    3    0  1 
1020    1    1  2 
1020    2    0  1 
1020    3    9 10 
1021    1   24 25 
1021    2    9 10 
1021    3    0  1 
1022    1    0  1 
1022    2  499 500 
1022    3   99 100 
1023    1    0  1 
1023    2    4  5 
1023    3   50 51 
1024    1  199 200 
1024    2    0  1 
1024    3    9 10 
1025    1    0  1 
1025    2    1  2 
1025    3   50 51 
1026    1  249 250 
1026    2   24 25 
1026    3    0  1 
1027    1    0  1 
1027    2  199 200 
1027    3   39 40 
1028    1    0  1 
1028    2   25 26 
1028    3    0  1 
1029    1    9 10 
1029    2    0  1 
1029    3  999 1000 
1030    1    9 10 
1030    2    0  1 
1030    3    4  5 
1031    1    0  1 
1031    2   49 50 
1031    3  500 501 
1032    1    0  1 
1032    2  199 200 
1032    3  500 501 
1033    1    0  1 
1033    2    9 10 
1033    3    4  5 
1034    1   10 11 
1034    2    0  1 
1034    3    0  1 
1035    1    0  1 
1035    2    3  4 
1035    3   20 21 
1036    1   19 20 
1036    2    0  1 
1036    3  499 500 
1037    1    0  1 
1037    2    0  1 
1037    3  100 101 
1038    1    0  1 
1038    2  999 1000 
1038    3   99 100 
1039    1    0  1 
1039    2  301 302 
1039    3    0  1 
1040    1    0  1 
1040    2    4  5 
1040    3  251 252 
1041    1  500 501 
1041    2    0  1 
1041    3   24 25 
1042    1    0  1 
1042    2  199 200 
1042    3  499 500 
1043    1    4  5 
1043    2    5  6 
1043    3    0  1 
1044    1    2  3 
1044    2    0  1 
1044    3    2  3 
1045    1    0  1 
1045    2    0  1 
1045    3    5  6 
1046    1   10 11 
1046    2    0  1 
1046    3   39 40 
1047    1   99 100 
1047    2    0  1 
1047    3   49 50 
1048    1    0  1 
1048    2    0  1 
1048    3    2  3 
1049    1    0  1 
1049    2    9 10 
1049    3 1003 1004 
1050    1   25 26 
1050    2    0  1 
1050    3    2  3 
1051    1   39 40 
1051    2   40 41 
1051    3    0  1 
1052    1    0  1 
1052    2    2  3 
1052    3  256 257 
1053    1    0  1 
1053    2    4  5 
1053    3  101 102 
1054    1    4  5 
1054    2    0  1 
1054    3    0  1 
1055    1   25 26 
1055    2    0  1 
1055    3    0  1 
1056    1    2  3 
1056    2    0  1 
1056    3    4  5 
1057    1    9 10 
1057    2    0  1 
1057    3   49 50 
1058    1   25 26 
1058    2    0  1 
1058    3   24 25 
1059    1   19 20 
1059    2  100 101 
1059    3    0  1 
1060    1    0  1 
1060    2    4  5 
1060    3    5  6 
1061    1  199 200 
1061    2   19 20 
1061    3    0  1 
1062    1   11 12 
1062    2    0  1 
1062    3    0  1 
1063    1    1  2 
1063    2    0  1 
1063    3   39 40 
1064    1   99 100 
1064    2    0  1 
1064    3   24 25 
1065    1   19 20 
1065    2   19 20 
1065    3    0  1 
1066    1    0  1 
1066    2  499 500 
1066    3   50 51 
1067    1    0  1 
1067    2    4  5 
1067    3    5  6 
1068    1   49 50 
1068    2    9 10 
1068    3    0  1 
1069    1   25 26 
1069    2    0  1 
1069    3    9 10 
1070    1 1000 1001 
1070    2    0  1 
1070    3  199 200 
1071    1    4  5 
1071    2    5  6 
1071    3    0  1 
1072    1    0  1 
1072    2    4  5 
1072    3    4  5 
1073    1    0  1 
1073    2    9 10 
1073    3    4  5 
1074    1  108 109 
1074    2    0  1 
1074    3    1  2 
1075    1    9 10 
1075    2  200 201 
1075    3    0  1 
1076    1    0  1 
1076    2    4  5 
1076    3    2  3 
1077    1   40 41 
1077    2    0  1 
1077    3    3  4 
1078    1   25 26 
1078    2    0  1 
1078    3    2  3 
1079    1    1  2 
1079    2    0  1 
1079    3   39 40 
1080    1    9 10 
1080    2   50 51 
1080    3    0  1 
1081    1   99 100 
1081    2    0  1 
1081    3   49 50 
1082    1    0  1 
1082    2   19 20 
1082    3   19 20 
1083    1    0  1 
1083    2   99 100 
1083    3  500 501 
1084    1    4  5 
1084    2    0  1 
1084    3    9 10 
1085    1    0  1 
1085    2    2  3 
1085    3   50 51 
1086    1   50 51 
1086    2    0  1 
1086    3   49 50 
1087    1    0  1 
1087    2    4  5 
1087    3    9 10 
1088    1    0  1 
1088    2  999 1000 
1088    3   49 50 
1089    1    0  1 
1089    2    2  3 
1089    3    0  1 
1090    1    0  1 
1090    2    5  6 
1090    3    0  1 
1091    1    0  1 
1091    2   49 50 
1091    3  100 101 
1092    1  200 201 
1092    2    0  1 
1092    3   99 100 
1093    1    0  1 
1093    2   49 50 
1093    3   19 20 
1094    1    0  1 
1094    2   21 22 
1094    3    0  1 
1095    1    0  1 
1095    2   49 50 
1095    3    1  2 
1096    1    4  5 
1096    2   10 11 
1096    3    0  1 
1097    1    0  1 
1097    2    0  1 
1097    3    2  3 
1098    1   19 20 
1098    2   10 11 
1098    3    0  1 
1099    1  100 101 
1099    2    0  1 
1099    3    0  1 
1100    1   49 50 
1100    2   19 20 
1100    3    0  1 
1101    1   19 20 
1101    2    9 10 
1101    3    0  1 
1102    1    9 10 
1102    2  502 503 
1102    3    0  1 
1103    1   52 53 
1103    2    0  1 
1103    3    2  3 
1104    1    0  1 
1104    2   19 20 
1104    3  100 101 
1105    1    2  3 
1105    2   10 11 
1105    3    0  1 
1106    1    0  1 
1106    2    2  3 
1106    3   50 51 
1107    1    0  1 
1107    2    1  2 
1107    3    1  2 
1108    1   24 25 
1108    2    4  5 
1108    3    0  1 
1109    1   20 21 
1109    2    0  1 
1109    3    9 10 
1110    1  250 251 
1110    2    0  1 
1110    3   24 25 
1111    1    4  5 
1111    2    0  1 
1111    3    4  5 
1112    1   19 20 
1112    2    0  1 
1112    3  499 500 
1113    1    0  1 
1113    2   99 100 
1113    3  199 200 
1114    1    0  1 
1114    2    9 10 
1114    3    9 10 
1115    1  199 200 
1115    2    9 10 
1115    3    0  1 
1116    1   99 100 
1116    2   49 50 
1116    3    0  1 
1117    1   25 26 
1117    2    0  1 
1117    3   24 25 
1118    1    9 10 
1118    2    0  1 
1118    3    3  4 
1119    1   39 40 
1119    2  100 101 
1119    3    0  1 
1120    1  199 200 
1120    2   49 50 
1120    3    0  1 
1121    1   99 100 
1121    2    9 10 
1121    3    0  1 
1122    1    1  2 
1122    2    0  1 
1122    3   49 50 
1123    1  199 200 
1123    2    0  1 
1123    3  999 1000 
1124    1    0  1 
1124    2  503 504 
1124    3    0  1 
1125    1    0  1 
1125    2  499 500 
1125    3   24 25 
1126    1    0  1 
1126    2  999 1000 
1126    3  199 200 
1127    1    2  3 
1127    2    0  1 
1127    3    9 10 
1128    1    4  5 
1128    2    0  1 
1128    3    4  5 
1129    1    0  1 
1129    2    9 10 
1129    3   10 11 
1130    1    0  1 
1130    2    3  4 
1130    3    3  4 
1131    1    5  6 
1131    2    0  1 
1131    3    1  2 
1132    1    0  1 
1132    2    0  1 
1132    3   51 52 
1133    1    0  1 
1133    2   41 42 
1133    3    0  1 
1134    1  499 500 
1134    2  249 250 
1134    3    0  1 
1135    1    0  1 
1135    2  499 500 
1135    3   49 50 
1136    1   19 20 
1136    2    3  4 
1136    3    0  1 
1137    1    5  6 
1137    2    0  1 
1137    3    2  3 
1138    1    4  5 
1138    2  503 504 
1138    3    0  1 
1139    1   24 25 
1139    2    0  1 
1139    3   49 50 
1140    1    3  4 
1140    2    0  1 
1140    3    1  2 
1141    1 1003 1004 
1141    2    0  1 
1141    3   19 20 
1142    1    0  1 
1142    2   10 11 
1142    3    0  1 
1143    1    0  1 
1143    2    9 10 
1143    3   50 51 
1144    1    1  2 
1144    2    0  1 
1144    3    3  4 
1145    1   10 11 
1145    2    0  1 
1145    3   49 50 
1146    1    4  5 
1146    2    0  1 
1146    3    1  2 
1147    1    0  1 
1147    2    1  2 
1147    3    0  1 
1148    1    4  5 
1148    2    0  1 
1148    3    0  1 
1149    1    0  1 
1149    2  499 500 
1149    3    2  3 
1150    1    9 10 
1150    2    0  1 
1150    3   19 20 
1151    1   99 100 
1151    2  250 251 
1151    3    0  1 
1152    1   24 25 
1152    2    0  1 
1152    3   24 25 
1153    1    2  3 
1153    2    0  1 
1153    3    4  5 
1154    1    0  1 
1154    2    0  1 
1154    3   10 11 
1155    1    0  1 
1155    2  499 500 
1155    3   24 25 
1156    1    0  1 
1156    2   99 100 
1156    3    1  2 
1157    1    0  1 
1157    2   19 20 
1157    3    1  2 
1158    1   19 20 
1158    2  100 101 
1158    3    0  1 
1159    1    0  1 
1159    2    4  5 
1159    3    5  6 
1160    1    0  1 
1160    2   99 100 
1160    3  100 101 
1161    1    0  1 
1161    2   99 100 
1161    3    2  3 
1162    1    1  2 
1162    2    0  1 
1162    3    0  1 
1163    1   27 28 
1163    2    0  1 
1163    3    2  3 
1164    1  251 252 
1164    2    0  1 
1164    3    2  3 
1165    1    9 10 
1165    2    0  1 
1165    3   49 50 
1166    1    0  1 
1166    2    1  2 
1166    3    1  2 
1167    1  999 1000 
1167    2    1  2 
1167    3    0  1 
1168    1    2  3 
1168    2    0  1 
1168    3    9 10 
1169    1    6  7 
1169    2    0  1 
1169    3    0  1 
1170    1    0  1 
1170    2  499 500 
1170    3    1  2 
1171    1    0  1 
1171    2   49 50 
1171    3  499 500 
1172    1  199 200 
1172    2    4  5 
1172    3    0  1 
1173    1    0  1 
1173    2    9 10 
1173    3   10 11 
1174    1    1  2 
1174    2    0  1 
1174    3    9 10 
1175    1   10 11 
1175    2    0  1 
1175    3    9 10 
1176    1    0  1 
1176    2    0  1 
1176    3   22 23 
1177    1    0  1 
1177    2    4  5 
1177    3    5  6 
1178    1   24 25 
1178    2   24 25 
1178    3    0  1 
1179    1   99 100 
1179    2   19 20 
1179    3    0  1 
1180    1    1  2 
1180    2    2  3 
1180    3    0  1 
1181    1  101 102 
1181    2    0  1 
1181    3    1  2 
1182    1   99 100 
1182    2    0  1 
1182    3    9 10 
1183    1    5  6 
1183    2    0  1 
1183    3    1  2 
1184    1    0  1 
1184    2    4  5 
1184    3    5  6 
1185    1    4  5 
1185    2    0  1 
1185    3   24 25 
1186    1    4  5 
1186    2  200 201 
1186    3    0  1 
1187    1    0  1 
1187    2  999 1000 
1187    3  200 201 
1188    1   10 11 
1188    2    0  1 
1188    3    1  2 
1189    1    3  4 
1189    2    0  1 
1189    3   99 100 
1190    1    0  1 
1190    2    1  2 
1190    3    9 10 
1191    1    0  1 
1191    2   99 100 
1191    3    9 10 
1192    1   25 26 
1192    2    0  1 
1192    3    4  5 
1193    1    0  1 
1193    2  533 534 
1193    3    0  1 
1194    1    4  5 
1194    2   10 11 
1194    3    0  1 
1195    1    1  2 
1195    2    0  1 
1195    3  199 200 
1196    1    0  1 
1196    2    1  2 
1196    3  102 103 
1197    1    1  2 
1197    2   10 11 
1197    3    0  1 
1198    1   99 100 
1198    2    1  2 
1198    3    0  1 
1199    1  200 201 
1199    2    0  1 
1199    3   49 50 
1200    1    0  1 
1200    2   49 50 
1200    3   49 50 
1201    1    0  1 
1201    2    4  5 
1201    3  515 516 
1202    1  499 500 
1202    2   19 20 
1202    3    0  1 
1203    1    5  6 
1203    2    0  1 
1203    3    2  3 
1204    1  499 500 
1204    2   49 50 
1204    3    0  1 
1205    1    0  1 
1205    2  499 500 
1205    3    4  5 
1206    1    0  1 
1206    2    1  2 
1206    3  201 202 
1207    1    0  1 
1207    2   19 20 
1207    3  501 502 
1208    1    0  1 
1208    2    2  3 
1208    3   51 52 
1209    1    4  5 
1209    2   20 21 
1209    3    0  1 
1210    1   10 11 
1210    2    0  1 
1210    3    4  5 
1211    1    0  1 
1211    2  999 1000 
1211    3   49 50 
1212    1  199 200 
1212    2  999 1000 
1212    3    0  1 
1213    1    0  1 
1213    2    9 10 
1213    3   19 20 
1214    1    0  1 
1214    2  104 105 
1214    3    0  1 
1215    1    0  1 
1215    2    0  1 
1215    3   20 21 
1216    1  201 202 
1216    2    0  1 
1216    3   19 20 
1217    1    2  3 
1217    2    0  1 
1217    3   49 50 
1218    1    0  1 
1218    2    5  6 
1218    3    0  1 
1219    1    4  5 
1219    2    4  5 
1219    3    0  1 
1220    1   19 20 
1220    2   19 20 
1220    3    0  1 
1221    1    1  2 
1221    2    1  2 
1221    3    0  1 
1222    1    0  1 
1222    2    2  3 
1222    3   10 11 
1223    1   11 12 
1223    2    1  2 
1223    3    0  1 
1224    1    0  1 
1224    2    2  3 
1224    3    2  3 
1225    1    0  1 
1225    2   99 100 
1225    3  100 101 
1226    1    0  1 
1226    2   19 20 
1226    3    9 10 
1227    1    0  1 
1227    2  249 250 
1227    3    9 10 
1228    1  250 251 
1228    2    0  1 
1228    3   99 100 
1229    1    4  5 
1229    2    2  3 
1229    3    0  1 
1230    1    0  1 
1230    2    0  1 
1230    3   43 44 
1231    1    0  1 
1231    2    2  3 
1231    3  528 529 
1232    1    0  1 
1232    2  199 200 
1232    3   19 20 
1233    1    0  1 
1233    2    9 10 
1233    3   50 51 
1234    1  251 252 
1234    2    0  1 
1234    3    0  1 
1235    1   11 12 
1235    2    0  1 
1235    3    1  2 
1236    1    0  1 
1236    2    0  1 
1236    3  514 515 
1237    1    9 10 
1237    2    0  1 
1237    3   24 25 
1238    1    9 10 
1238    2    0  1 
1238    3   99 100 
1239    1   49 50 
1239    2    0  1 
1239    3   99 100 
1240    1    1  2 
1240    2    1  2 
1240    3    0  1 
1241    1   19 20 
1241    2    9 10 
1241    3    0  1 
1242    1    4  5 
1242    2    0  1 
1242    3   19 20 
1243    1  499 500 
1243    2    1  2 
1243    3    0  1 
1244    1    4  5 
1244    2    5  6 
1244    3    0  1 
1245    1 1000 1001 
1245    2    0  1 
1245    3   49 50 
1246    1    2  3 
1246    2    0  1 
1246    3    0  1 
1247    1  105 106 
1247    2    0  1 
1247    3    0  1 
1248    1   49 50 
1248    2    0  1 
1248    3    4  5 
1249    1   19 20 
1249    2    0  1 
1249    3   19 20 
1250    1   19 20 
1250    2    1  2 
1250    3    0  1 
1251    1    0  1 
1251    2  199 200 
1251    3  199 200 
1252    1  101 102 
1252    2    0  1 
1252    3    4  5 
1253    1    1  2 
1253    2   10 11 
1253    3    0  1 
1254    1    0  1 
1254    2 1095 1096 
1254    3    0  1 
1255    1   19 20 
1255    2    0  1 
1255    3   49 50 
1256    1    3  4 
1256    2    4  5 
1256    3    0  1 
1257    1   19 20 
1257    2    1  2 
1257    3    0  1 
1258    1   50 51 
1258    2    0  1 
1258    3    4  5 
1259    1    1  2 
1259    2    0  1 
1259    3    9 10 
1260    1    2  3 
1260    2    5  6 
1260    3    0  1 
1261    1    0  1 
1261    2    4  5 
1261    3   10 11 
1262    1    4  5 
1262    2    0  1 
1262    3   19 20 
1263    1    9 10 
1263    2    0  1 
1263    3  249 250 
1264    1    2  3 
1264    2    0  1 
1264    3   24 25 
1265    1  500 501 
1265    2    0  1 
1265    3  999 1000 
1266    1   10 11 
1266    2    0  1 
1266    3    1  2 
1267    1    4  5 
