
 Indiv Chain Sum of Exe. 
  chain 1  chain 2  chain 3  chain 4  chain 5 
     1.2      9.5     48.1     76.2      8.6 
    69.2     61.8      4.5     82.1      4.7 
    15.9     42.7     10.8      0.5    126.9 
     9.3      6.2      1.0      6.9     83.6 
    18.9      5.1      3.3     33.0      2.9 
     9.7      3.6     34.3      9.7     86.8 
    21.6     54.1     36.2     17.4     15.2 
     1.6      5.4      0.7      3.7      0.6 
     2.4      3.6      5.8     64.4     24.5 
     9.1     44.8    113.6    177.0     16.6 
     0.5      1.9     10.6      0.1     65.8 
     1.4      9.5      0.4     40.5      1.6 
    17.2      7.8     21.0      0.3     10.4 
    54.4      3.9      0.2      2.5     32.3 
     9.6      9.3      4.9     33.0     48.5 
     2.0     91.9     13.6    101.6    189.3 
    10.5     13.5     98.8      1.9      0.8 
     7.6     42.9     11.1      2.3      0.2 
     0.2      2.2      7.0     21.5     10.7 
    44.1     34.7     20.7      4.4      2.9 
    74.8      2.7     39.0     31.1     20.9 
     4.5      0.7     25.4     41.6     22.5 
    82.1      0.5      1.6     24.0     14.9 
    82.5      3.9     26.1     17.2      0.2 
    26.5      2.5     50.3     18.3      8.8 
   131.4     61.3     33.0      5.1    107.9 
   216.3      0.6     15.6     12.4     17.9 
    16.5      0.7      5.3      1.8      7.5 
     5.6     24.3      1.9     62.7     88.2 
     9.7     50.9      1.4     11.1      0.0 
     2.2     29.0     43.8     10.9     60.7 
    10.5      5.0     79.5    148.8    222.5 
    38.9      2.7      9.7      1.9      0.7 
     8.4      9.6      1.5      5.5      5.3 
    82.6     31.7     27.4     44.6     77.4 
     0.4      0.7     63.4     59.1    117.5 
    56.8     30.2     36.0     61.1      8.5 
    47.6      4.1     51.5     13.8      5.9 
    52.2      3.3      0.4     28.8      1.8 
     6.0     20.2    109.8      5.1     89.8 
     2.3      4.9     31.6     30.7     57.3 
    47.4     25.2    105.4     11.0     27.2 
     4.1     35.2     12.8      6.3     19.3 
     3.4     34.0     47.5      1.7      4.1 
    10.0      0.3     11.0    129.9      1.5 
   145.7      4.2      4.8      4.0     10.0 
     0.5     19.4     95.4     23.9      6.2 
    14.1    231.8      0.4      0.8      5.3 
    23.7      2.4      3.6      0.2     22.0 
     0.7     41.9      4.2    208.9     48.0 
   134.9     59.8     20.1      3.3      0.9 
    36.0      1.1      6.0     20.3    199.0 
     0.4      0.7     50.9     16.7     49.0 
     5.0     39.3      4.6     13.5      5.6 
   103.0     67.2      1.5      1.4      0.5 
    17.8     15.2     46.9      1.5      2.5 
     1.2      0.3     24.8     12.4     14.4 
   133.4     44.5     10.1     20.3     12.6 
     0.1     87.5      1.6      8.6     36.9 
    24.7      0.8      2.5    102.8     54.7 
    56.2      1.1      1.5     45.8     18.1 
    16.5      0.9     38.1     21.5     20.1 
     5.5    111.2     35.5      1.9     28.9 
    38.4     13.9     74.5    125.8      0.2 
     4.6      5.5     42.0      5.9      7.9 
     0.5     66.7     12.5      1.7     44.1 
     1.6     26.4     79.3      2.3     12.2 
     0.3     11.2    199.8      0.8    125.0 
     1.4      6.7     37.9     78.6      1.7 
     1.2     12.0      2.9      0.6     20.9 
     1.5     10.4      0.5     46.1     29.7 
     2.4      4.4     11.7    121.1     19.8 
    61.8      0.7      1.5     90.8      2.4 
    15.4     59.8      6.6     17.4      4.9 
     9.1      5.3     62.3     43.4     19.5 
    14.8     31.0     12.2    149.4     22.9 
   123.8     20.0    139.9      4.0      9.5 
     5.0     91.5     25.4      0.5      5.1 
    30.2      5.9     34.5     35.3     95.8 
    85.4      6.5     42.6     28.6     22.0 
    12.9      1.8     16.9      4.9     11.5 
     1.4      6.1     53.7     34.9      9.7 
    98.4      8.7      1.1     23.4      5.7 
     2.1      3.0      0.7      2.7      0.2 
    14.5     80.8      0.8     13.0     28.4 
     9.2     13.1     12.6      0.3     95.4 
     0.4     12.5     65.3      7.0      1.8 
    21.5      3.2     17.8      3.1      9.0 
     8.3      2.7      9.9      5.2      5.2 
     2.4     30.2    126.3      6.7      7.0 
    28.8     17.6     57.7     12.2     14.1 
     7.6     37.5      6.7     13.2     13.7 
     1.8     15.3      6.0     71.1     43.6 
     0.6      1.0      1.7      0.9      5.8 
     5.7     18.2      7.5     15.9    112.4 
   100.2     26.1     56.6      2.4      0.4 
     0.6      7.6      5.8     46.6      4.0 
     3.0     14.9      2.1     38.2      0.7 
    53.8      0.9      0.4     48.7     16.4 
    22.9      3.7      1.9      6.9      4.5 
    18.0     20.0     27.0     84.8     32.2 
     4.1      3.7    228.8     28.3     16.7 
     5.3      8.1     13.4     10.0     26.7 
    68.9     58.4      1.7      0.5     31.9 
    48.4     22.3     22.1      1.4     16.3 
    65.9      7.3     11.4      0.8      1.7 
    67.4     22.0     21.3      9.9      7.5 
     4.8     30.5      6.8      4.5     82.8 
     3.6      4.5      0.2      3.5     22.7 
     4.5      7.0      4.7      0.7     64.1 
     5.4     10.6     14.1      3.1      1.3 
    65.7      3.6     83.0      0.7      7.8 
     5.4     72.2     69.8     37.8     11.2 
    90.0      5.9     42.0      0.5    100.7 
     9.9     14.0      2.6      0.2      2.7 
    28.7     26.2     65.1     68.9     40.2 
    24.2     24.6      1.3    111.7     63.5 
     4.8    123.8     22.1     21.0      3.2 
     0.9     10.7     22.8     30.3     28.6 
     4.5      2.1     25.6     78.7      3.1 
    17.0      2.3    158.1     26.9     14.5 
     2.4     12.5     98.7     24.7      0.5 
   114.3     52.9     47.4     36.0      1.3 
    45.4      3.6      1.8    219.6      0.1 
    25.7     14.2      2.5     41.9     65.6 
    17.5      1.8     31.1      1.2      3.9 
     7.3     10.2     68.4     21.1     26.3 
     3.9      2.1     39.6     82.8     11.0 
    15.0      4.4      2.1      5.1      1.2 
    10.3     47.0      1.1     21.6     81.6 
    11.6     15.7      1.8      4.4      4.2 
    59.6     18.9     53.7    180.5     75.4 
    30.6     29.7     68.9      0.5      5.6 
    70.9      3.8     23.7     15.3     21.1 
    28.9      5.9     40.4     15.2     46.4 
    12.7      9.3     37.0     34.0     25.7 
    88.7     66.9     38.6    114.9      1.8 
    37.0     13.2      4.0    103.9      7.4 
    22.2     49.0     48.2     18.5     14.5 
     3.2      3.4      7.6      9.0     79.9 
    26.4      1.5     23.7      4.8      6.2 
    96.9      0.4      7.1      7.0      1.6 
    60.9      3.5     67.4      6.6      0.7 
     0.4     53.1      8.5     71.3    114.6 
    47.2      4.3      0.4      1.0      0.3 
     1.1     49.2     15.5      4.8     12.4 
    11.4    117.9      3.2    289.0      8.3 
    39.2      9.0     26.4      3.9     37.7 
     3.3     89.5     57.5     29.4     26.9 
     2.7     27.5      1.0     23.0      0.6 
   123.9     17.8      0.4     27.2     38.9 
     1.3      6.2      1.0    124.2     25.2 
     4.3     12.3     79.5      5.2     13.3 
    41.5      1.0      5.5     16.4     27.8 
     1.9      3.3      8.5     30.3     21.7 
     0.5     91.8      4.2      5.8      0.0 
     5.6     48.4      7.9     23.2    213.6 
     6.8      2.3     13.0      5.1     38.5 
    15.8     54.6     13.5     19.0     25.1 
    78.7      3.7     62.2      4.2      0.1 
     3.6     29.2     13.0     23.3      3.7 
    25.6     43.1     16.7      1.7     94.5 
    20.9     60.9     32.7     38.4     25.3 
    24.7      3.0      2.7      0.5     23.9 
    66.6      7.5     22.8     36.9      0.9 
     1.3     20.0      3.0      5.3      9.4 
    84.1    227.6     32.9     56.5      0.4 
    13.3      0.5     15.1     23.1      3.9 
    21.4      3.2      9.9      0.8     40.7 
    77.8     25.5     11.8      0.9      3.6 
    17.8     46.2     33.7      2.9      8.8 
    13.9      0.9      8.8      9.7      7.2 
     3.8     10.0     12.9     17.5     14.4 
     3.2     17.6     31.4     72.0      1.0 
    28.3      3.1     64.6      0.3     34.7 
     0.2      7.2      7.6     33.3     20.9 
     8.3      6.4     47.4      4.1     11.7 
     0.8     27.3     21.0     14.9     11.1 
    52.5      1.5      1.4    142.8      3.7 
    10.0     61.5     51.5      3.2      1.7 
    20.6     16.1     20.9     49.3      1.7 
     2.1     24.9     21.5     86.2      0.7 
    12.0    111.7     10.4     32.5      5.4 
    21.0      2.5      8.1      5.6      4.5 
     8.8     10.1      8.5      1.6      0.5 
     3.2     16.6     25.4    175.0     16.1 
    38.3      0.3     53.2      1.5      6.6 
   187.8     18.2      1.1      4.0      8.2 
    47.2     28.5     12.9     17.9     99.1 
     0.6     60.3     15.2     17.4     50.9 
    64.6     17.3      0.6      7.7      6.9 
    24.2      3.6     30.5     16.1      8.5 
    11.4     86.0      9.4     61.6      2.5 
     0.4     22.3     26.5      8.0     62.4 
     8.9      9.8     21.1     10.6     19.5 
    43.4      5.8      8.4      9.9      8.6 
    12.5      6.5     13.6     33.9     70.8 
    10.8      1.2      0.3      0.5      0.1 
    17.8     65.9     50.0      1.0     35.6 
     1.8     11.8      0.2     56.6      1.5 
     4.8     52.5      4.9     23.0    197.9 
     2.0     35.8    155.6     76.0      0.1 
    30.1     15.0     84.6     12.9     20.9 
     3.3      7.6     10.1      6.7     22.2 
   326.9      4.7      0.4     26.8     43.3 
     0.5      3.4     22.7     18.2     62.8 
     3.9     43.2     18.2      1.3      0.4 
     1.8      5.5    128.0     41.6      8.1 
    17.9      2.0      3.4      0.4     73.3 
     3.7      2.2     32.9    106.4     59.4 
     5.1     84.8     12.6      5.0     31.9 
     7.5      7.6     39.1     44.3     39.9 
    39.5     17.9      3.6      2.9      0.8 
    16.1     10.2     15.4     45.6    138.7 
    14.2      7.1     58.3      1.8     15.6 
   106.9     10.6     58.5     24.0      4.9 
   150.6      4.1     22.7      1.6      8.9 
    11.5    234.1     21.2      0.1      1.2 
     2.1    118.9      9.4      0.6      6.3 
     7.2      0.4      4.2     24.6      9.8 
    56.3      4.8      4.9     10.1     21.4 
    12.5      0.6     26.7     21.8      1.3 
     5.4     38.0     17.4      6.4      4.8 
     9.6      4.1     18.4      1.1     43.6 
     5.2     43.0      0.8      3.1      2.3 
     4.5    193.2      0.7     15.4      0.5 
    46.7     25.3      2.9    202.5      2.3 
    20.9      1.0      3.0     31.1      0.3 
     1.9      6.4      3.0     25.1    116.5 
     9.7      4.9      0.3      0.4    103.0 
     4.5      0.6    132.6    117.2     17.7 
    13.6     16.7      1.1      9.3      5.8 
    16.5      5.8      0.2      8.7     53.1 
    13.4     26.9      9.9      4.4     38.3 
    43.0     32.3    129.4      1.3     49.9 
     1.3     27.7      2.0      1.4      4.1 
     1.3      4.7    120.0      3.6    101.5 
     3.2     88.7      1.9      2.7     54.2 
   105.7     83.5      0.2     91.6      1.9 
     3.2    110.9      1.9     20.6      2.2 
     0.6     19.2     22.5      6.9     44.1 
     5.7     13.6      2.8      2.0      3.2 
     0.2      7.7     41.3     86.9     22.1 
     2.7      0.7     19.1      0.2      5.4 
    20.1      0.5      8.0     34.6      1.4 
    11.8    121.7     30.9      4.2     15.8 
     1.2      0.5     38.2     19.3     19.4 
     7.2     47.2     14.4     32.8     26.1 
    25.7     30.2     15.2     10.0     15.1 
     6.8      4.8     13.2    147.0      0.3 
     3.1     44.8     23.1      2.5    141.7 
    27.0     21.5      0.6      0.4     79.8 
     2.5     66.1      4.0      6.2     12.5 
     0.5     10.0      1.2      0.8      3.9 
     8.2      5.1     15.0      1.4     55.2 
     2.6     52.6      5.0     12.7      5.2 
    33.4     17.9     61.0     56.3     10.5 
   125.9     24.2     10.0      5.4      2.5 
    18.1    122.6      7.3     10.8    112.5 
   166.0      7.8     72.1      4.5      0.9 
    38.5     21.2     14.4     11.2     10.5 
     0.1     76.3     18.3     20.2      8.2 
    23.7     11.0     24.7      5.8      1.0 
    17.7     88.8     40.3    115.2      2.8 
     0.6      4.4     51.3      0.9    172.0 
    15.8     10.5     57.7     15.2      2.9 
     8.3    160.8      2.3     63.0      0.4 
     0.3     22.4     20.4      3.3      5.2 
    22.3     12.1     24.7     18.6      1.7 
   126.7     37.8     54.7      8.6     59.0 
    41.1     57.9      0.9      0.2      5.4 
    11.5      0.7      9.2     24.8     20.8 
    69.9      5.5     11.1      0.4     19.3 
     3.2     14.2     69.3     89.0     29.8 
     1.9      0.8     46.8      3.2     71.4 
     6.7      4.6      4.9      0.7      9.5 
    11.1      0.4     11.8    127.3     11.0 
    56.7     28.7    127.3     11.0      7.6 
    18.1     57.8     16.5      5.9      0.7 
    56.1     52.2     11.9     85.4     71.0 
    43.6    136.0     14.5     47.0     11.2 
   157.1     21.7     10.6     24.9     28.6 
     0.2     16.1      9.6      0.4     17.9 
    37.7      0.1    112.7      0.5      5.1 
     4.4      1.5     51.2     22.5      5.6 
    62.5      4.8     40.2      5.2     17.5 
     0.9     49.8      2.0      4.0     25.5 
   179.1     18.6      8.3     68.3      9.3 
     1.5     85.2     32.5      7.4      8.0 
    43.3     25.5     26.5     11.8      9.9 
     6.0     44.4     26.5      5.0      1.3 
     9.5     34.6     21.5      5.8    115.9 
     0.8     65.1      0.9     39.6     36.2 
    14.5     52.7     12.7     23.0     37.1 
     2.2     16.1     88.5     48.4      1.3 
    16.5      0.7      0.1     80.6    158.1 
    32.1     10.8     87.1     23.4      0.2 
     1.9     28.9      4.3      2.5    179.9 
    62.1      1.3     12.0    135.8     25.0 
    72.5     73.8     92.1      9.6      0.8 
   112.4    103.3    125.9     60.5     12.9 
    40.8     40.6      4.4    151.6     20.7 
    32.7      1.5     13.0     41.5     35.7 
    24.7     16.3      2.4     38.3     11.4 
     2.6      0.5     99.0      7.1     13.0 
     1.3     12.4      3.6     11.5     46.8 
    21.1    172.6     16.1     12.3    225.9 
     9.4      1.0     23.9     68.2      4.9 
    27.9     68.1     47.8     20.8     30.6 
     1.5      3.0     12.8      2.8      0.3 
    55.2     28.4     26.1     26.7      9.3 
    12.7    260.2      6.8      8.8     16.0 
     6.3    173.9      0.6      4.2      4.4 
     2.0     29.7      2.9      0.2     99.1 
     0.4      5.0      3.2     20.5     92.5 
    14.6     39.5     26.1     10.6      1.4 
     4.3     18.5      0.8     12.7     24.6 
     5.6      5.1      1.2      2.6      4.4 
     9.1      3.1      7.2     32.9      0.9 
   132.6     13.0     69.6      5.7      1.6 
     8.6     68.6     34.6      7.2      0.5 
    10.9     25.9     30.3      8.0     12.3 
   108.2     27.6      7.8      0.5     22.5 
    51.5     74.7     14.6      7.7     13.8 
    54.7     58.6     35.2      1.6     47.4 
     4.0     65.3    130.9      6.5     21.1 
   175.6      5.5      2.4    103.4      3.6 
    32.1      8.2      5.1    280.5     24.0 
    10.5     32.1     61.6     21.1     11.3 
     4.4      7.2      5.4      0.6      0.2 
     1.8    144.6     65.9     10.4     14.0 
     1.5    136.1      1.1     38.9     43.6 
    82.4      8.1     51.6     14.9    101.6 
     4.6     43.8      0.2    207.0     22.6 
     2.3      5.1     87.8      3.8     34.6 
    56.8     32.2      4.0      1.1     10.3 
     6.9      3.7     65.1      3.7     12.0 
     5.3    109.0     28.6     12.5     35.1 
    78.4      8.6     63.1     27.0      6.2 
    36.7     41.7     26.4      4.9     12.0 
     5.8      1.0      3.2     30.7      3.1 
     0.6      6.0     27.1     20.7      0.4 
    23.9     25.0     29.9     45.0     31.5 
     8.3      1.9      4.1     46.4      8.8 
    28.7    104.6     48.8     22.7     17.4 
